timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1657.293100386,0.0,5.0068,2.8387,-1862.5485,-2059.959,-2306.0071,-2152.2048,-149763.2656,0.0,0.0,40.0543,22.8658,-48499.8438,40901.168,-39596.5195,146251.75
1657.293722812,47372.5547,-186716.1094,0.0,0.0,0.0,0.0,0.0,0.0,-133054.3281,-147334.3438,186721.8281,0.0,0.0,0.0,0.0,0.0
1657.298101328,-14.618,-16.138,-17.9932,-16.7638,-92004.4531,-16794.1406,-23109.5352,-33722.3906,-79.9298,3719.9785,-69.2681,891.8123,-61335.1992,-17374.0996,-86581.4297,-50383.0
1657.30133671,-14.6851,-16.1827,-18.0155,-16.8085,-91953.0625,-16734.6172,-23047.0625,-33670.0859,-23.7823,3387.4963,-18.7755,559.8665,-61281.8008,-17312.2754,-86522.3984,-50332.5742
1657.30510554,0.0,1.2517,0.6929,-466.3691,-514.2913,-576.5185,-537.3359,57209.6914,0.0,0.0,82031.2578,46872.5898,94186.3203,187498.1875,-93667.0391,-54535.8867
1657.305690654,12839.4902,47874.9336,0.0,0.0,0.0,0.0,0.0,0.0,-57691.707,87458.7812,-93750.0078,0.0,0.0,0.0,0.0,0.0
1657.309498742,-14.618,-16.0709,-18.0826,-16.7862,-91986.4844,-16749.8613,-23063.0449,-33679.0039,-38.2438,3666.6919,-30.8678,839.5539,-61313.3398,-17331.4531,-86561.5078,-50351.2383
1657.313259443,-14.618,-16.1156,-18.0379,-16.8532,-92011.7422,-16796.4199,-23117.4473,-33723.5742,-87.0824,3767.8113,-75.0795,939.4662,-61344.2266,-17376.2676,-86584.9375,-50386.5078
1657.318100655,-14.6627,-16.2274,-18.0155,-16.8085,-91955.6328,-16739.8242,-23058.1035,-33673.0586,-29.102,3398.3591,-23.5587,569.813,-61287.9688,-17317.6621,-86521.6172,-50334.4297
1657.322101583,-14.6404,-16.1156,-17.9708,-16.7862,-91960.1484,-16725.2734,-23039.3281,-33655.2227,-19.2225,3478.1326,-14.551,650.9499,-61286.8516,-17307.5137,-86529.6172,-50324.9961
1657.325349889,-14.618,-16.0709,-18.0379,-16.7862,-91980.8672,-16741.502,-23057.5,-33669.6406,-28.4761,3619.6638,-22.4859,792.414,-61306.6562,-17327.9883,-86553.9141,-50342.3633
1657.334062185,-14.618,-16.1156,-18.0155,-16.8309,-91962.9922,-16750.8223,-23075.6504,-33682.4023,-37.3051,3441.811,-30.9795,612.9295,-61299.5469,-17332.6152,-86533.4609,-50344.4883
1657.337313713,-14.7298,-16.1156,-18.0379,-16.7862,-91954.6719,-16720.7148,-23042.8828,-33653.0312,-19.1778,3445.3203,-14.4616,618.2716,-61286.4922,-17305.8164,-86526.7969,-50324.3711
1657.34108734,0.0,0.0,0.0,164062.5156,93746.3438,93745.9844,93745.5156,93745.8125,0.0,0.3129,0.1565,-191.1521,28687.9941,-147.1639,6066.9341,-115427.6484
1657.341672787,-4183.4194,87985.9453,179083.6562,-187500.0156,0.0,0.0,0.0,0.0,57611.4883,-27697.209,0.0,0.0,0.0,0.0,0.0,0.0
